notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2022-08-12,AgeGroup_0-19,Yes,758
2022-08-12,AgeGroup_20-24,No,244
2022-08-12,AgeGroup_20-24,Yes,224
2022-08-12,AgeGroup_25-29,No,300
2022-08-12,AgeGroup_25-29,Yes,275
2022-08-12,AgeGroup_30-34,No,306
2022-08-12,AgeGroup_30-34,Yes,342
2022-08-12,AgeGroup_35-39,No,336
2022-08-12,AgeGroup_35-39,Yes,332
2022-08-12,AgeGroup_40-44,No,337
2022-08-12,AgeGroup_40-44,Yes,299
2022-08-12,AgeGroup_45-49,No,297
2022-08-12,AgeGroup_45-49,Yes,275
2022-08-12,AgeGroup_50-54,No,246
2022-08-12,AgeGroup_50-54,Yes,255
2022-08-12,AgeGroup_55-59,No,170
2022-08-12,AgeGroup_55-59,Yes,238
2022-08-12,AgeGroup_60-64,No,170
2022-08-12,AgeGroup_60-64,Yes,284
2022-08-12,AgeGroup_65-69,No,123
2022-08-12,AgeGroup_65-69,Yes,204
2022-08-12,AgeGroup_70+,No,259
2022-08-12,AgeGroup_70+,Yes,624
2022-08-13,AgeGroup_0-19,No,786
2022-08-13,AgeGroup_0-19,Yes,582
2022-08-13,AgeGroup_20-24,No,215
2022-08-13,AgeGroup_20-24,Yes,165
2022-08-13,AgeGroup_25-29,No,215
2022-08-13,AgeGroup_25-29,Yes,210
2022-08-13,AgeGroup_30-34,No,273
2022-08-13,AgeGroup_30-34,Yes,238
2022-08-13,AgeGroup_35-39,No,286
2022-08-13,AgeGroup_35-39,Yes,250
2022-08-13,AgeGroup_40-44,No,253
2022-08-13,AgeGroup_40-44,Yes,243
2022-08-13,AgeGroup_45-49,No,215
2022-08-13,AgeGroup_45-49,Yes,223
2022-08-13,AgeGroup_50-54,No,190
2022-08-13,AgeGroup_50-54,Yes,208
2022-08-13,AgeGroup_55-59,No,149
2022-08-13,AgeGroup_55-59,Yes,220
2022-08-13,AgeGroup_60-64,No,119
2022-08-13,AgeGroup_60-64,Yes,220
2022-08-13,AgeGroup_65-69,No,97
2022-08-13,AgeGroup_65-69,Yes,218
2022-08-13,AgeGroup_70+,No,181
2022-08-13,AgeGroup_70+,Yes,543
2022-08-14,AgeGroup_0-19,No,775
2022-08-14,AgeGroup_0-19,Yes,522
2022-08-14,AgeGroup_20-24,No,205
2022-08-14,AgeGroup_20-24,Yes,152
2022-08-14,AgeGroup_25-29,No,208
2022-08-14,AgeGroup_25-29,Yes,157
2022-08-14,AgeGroup_30-34,No,242
2022-08-14,AgeGroup_30-34,Yes,220
2022-08-14,AgeGroup_35-39,No,282
2022-08-14,AgeGroup_35-39,Yes,210
2022-08-14,AgeGroup_40-44,No,242
2022-08-14,AgeGroup_40-44,Yes,227
2022-08-14,AgeGroup_45-49,No,184
2022-08-14,AgeGroup_45-49,Yes,186
2022-08-14,AgeGroup_50-54,No,202
2022-08-14,AgeGroup_50-54,Yes,208
2022-08-14,AgeGroup_55-59,No,145
2022-08-14,AgeGroup_55-59,Yes,189
2022-08-14,AgeGroup_60-64,No,102
2022-08-14,AgeGroup_60-64,Yes,191
2022-08-14,AgeGroup_65-69,No,99
2022-08-14,AgeGroup_65-69,Yes,169
2022-08-14,AgeGroup_70+,No,192
2022-08-14,AgeGroup_70+,Yes,394
2022-08-15,AgeGroup_0-19,No,1297
2022-08-15,AgeGroup_0-19,Yes,611
2022-08-15,AgeGroup_20-24,No,344
2022-08-15,AgeGroup_20-24,Yes,150
2022-08-15,AgeGroup_25-29,No,342
2022-08-15,AgeGroup_25-29,Yes,201
2022-08-15,AgeGroup_30-34,No,348
2022-08-15,AgeGroup_30-34,Yes,245
2022-08-15,AgeGroup_35-39,No,420
2022-08-15,AgeGroup_35-39,Yes,266
2022-08-15,AgeGroup_40-44,No,344
2022-08-15,AgeGroup_40-44,Yes,252
2022-08-15,AgeGroup_45-49,No,301
2022-08-15,AgeGroup_45-49,Yes,246
2022-08-15,AgeGroup_50-54,No,269
2022-08-15,AgeGroup_50-54,Yes,202
2022-08-15,AgeGroup_55-59,No,200
2022-08-15,AgeGroup_55-59,Yes,196
2022-08-15,AgeGroup_60-64,No,157
2022-08-15,AgeGroup_60-64,Yes,184
2022-08-15,AgeGroup_65-69,No,132
2022-08-15,AgeGroup_65-69,Yes,171
2022-08-15,AgeGroup_70+,No,247
2022-08-15,AgeGroup_70+,Yes,493
2022-08-16,AgeGroup_0-19,No,1098
2022-08-16,AgeGroup_0-19,Yes,789
2022-08-16,AgeGroup_20-24,No,301
2022-08-16,AgeGroup_20-24,Yes,216
2022-08-16,AgeGroup_25-29,No,295
2022-08-16,AgeGroup_25-29,Yes,306
2022-08-16,AgeGroup_30-34,No,341
2022-08-16,AgeGroup_30-34,Yes,345
2022-08-16,AgeGroup_35-39,No,338
2022-08-16,AgeGroup_35-39,Yes,347
2022-08-16,AgeGroup_40-44,No,305
2022-08-16,AgeGroup_40-44,Yes,327
2022-08-16,AgeGroup_45-49,No,291
2022-08-16,AgeGroup_45-49,Yes,289
2022-08-16,AgeGroup_50-54,No,238
2022-08-16,AgeGroup_50-54,Yes,321
2022-08-16,AgeGroup_55-59,No,176
2022-08-16,AgeGroup_55-59,Yes,278
2022-08-16,AgeGroup_60-64,No,142
2022-08-16,AgeGroup_60-64,Yes,276
2022-08-16,AgeGroup_65-69,No,103
2022-08-16,AgeGroup_65-69,Yes,215
2022-08-16,AgeGroup_70+,No,219
2022-08-16,AgeGroup_70+,Yes,686
2022-08-16,AgeGroup_None,Yes,2
2022-08-17,AgeGroup_0-19,No,930
2022-08-17,AgeGroup_0-19,Yes,677
2022-08-17,AgeGroup_20-24,No,291
2022-08-17,AgeGroup_20-24,Yes,254
2022-08-17,AgeGroup_25-29,No,304
2022-08-17,AgeGroup_25-29,Yes,295
2022-08-17,AgeGroup_30-34,No,335
2022-08-17,AgeGroup_30-34,Yes,322
2022-08-17,AgeGroup_35-39,No,323
2022-08-17,AgeGroup_35-39,Yes,317
2022-08-17,AgeGroup_40-44,No,328
2022-08-17,AgeGroup_40-44,Yes,274
2022-08-17,AgeGroup_45-49,No,246
2022-08-17,AgeGroup_45-49,Yes,262
2022-08-17,AgeGroup_50-54,No,209
2022-08-17,AgeGroup_50-54,Yes,300
2022-08-17,AgeGroup_55-59,No,155
2022-08-17,AgeGroup_55-59,Yes,287
2022-08-17,AgeGroup_60-64,No,152
2022-08-17,AgeGroup_60-64,Yes,265
2022-08-17,AgeGroup_65-69,No,105
2022-08-17,AgeGroup_65-69,Yes,217
2022-08-17,AgeGroup_70+,No,212
2022-08-17,AgeGroup_70+,Yes,609
2022-08-18,AgeGroup_0-19,No,834
2022-08-18,AgeGroup_0-19,Yes,542
2022-08-18,AgeGroup_20-24,No,261
2022-08-18,AgeGroup_20-24,Yes,202
2022-08-18,AgeGroup_25-29,No,279
2022-08-18,AgeGroup_25-29,Yes,232
2022-08-18,AgeGroup_30-34,No,254
2022-08-18,AgeGroup_30-34,Yes,256
2022-08-18,AgeGroup_35-39,No,292
2022-08-18,AgeGroup_35-39,Yes,282
2022-08-18,AgeGroup_40-44,No,245
2022-08-18,AgeGroup_40-44,Yes,257
2022-08-18,AgeGroup_45-49,No,226
2022-08-18,AgeGroup_45-49,Yes,218
2022-08-18,AgeGroup_50-54,No,195
2022-08-18,AgeGroup_50-54,Yes,225
2022-08-18,AgeGroup_55-59,No,146
2022-08-18,AgeGroup_55-59,Yes,217
2022-08-18,AgeGroup_60-64,No,129
2022-08-18,AgeGroup_60-64,Yes,198
2022-08-18,AgeGroup_65-69,No,102
2022-08-18,AgeGroup_65-69,Yes,187
2022-08-18,AgeGroup_70+,No,218
2022-08-18,AgeGroup_70+,Yes,523
2022-08-19,AgeGroup_0-19,No,695
2022-08-19,AgeGroup_0-19,Yes,486
2022-08-19,AgeGroup_20-24,No,223
2022-08-19,AgeGroup_20-24,Yes,169
2022-08-19,AgeGroup_25-29,No,231
2022-08-19,AgeGroup_25-29,Yes,240
2022-08-19,AgeGroup_30-34,No,275
2022-08-19,AgeGroup_30-34,Yes,260
2022-08-19,AgeGroup_35-39,No,238
2022-08-19,AgeGroup_35-39,Yes,253
2022-08-19,AgeGroup_40-44,No,223
2022-08-19,AgeGroup_40-44,Yes,209
2022-08-19,AgeGroup_45-49,No,182
2022-08-19,AgeGroup_45-49,Yes,185
2022-08-19,AgeGroup_50-54,No,191
2022-08-19,AgeGroup_50-54,Yes,182
2022-08-19,AgeGroup_55-59,No,102
2022-08-19,AgeGroup_55-59,Yes,212
2022-08-19,AgeGroup_60-64,No,97
2022-08-19,AgeGroup_60-64,Yes,197
2022-08-19,AgeGroup_65-69,No,97
2022-08-19,AgeGroup_65-69,Yes,161
2022-08-19,AgeGroup_70+,No,215
2022-08-19,AgeGroup_70+,Yes,498
2022-08-20,AgeGroup_0-19,No,515
2022-08-20,AgeGroup_0-19,Yes,260
2022-08-20,AgeGroup_20-24,No,135
2022-08-20,AgeGroup_20-24,Yes,105
2022-08-20,AgeGroup_25-29,No,188
2022-08-20,AgeGroup_25-29,Yes,120
2022-08-20,AgeGroup_30-34,No,168
2022-08-20,AgeGroup_30-34,Yes,145
2022-08-20,AgeGroup_35-39,No,189
2022-08-20,AgeGroup_35-39,Yes,139
2022-08-20,AgeGroup_40-44,No,179
2022-08-20,AgeGroup_40-44,Yes,130
2022-08-20,AgeGroup_45-49,No,167
2022-08-20,AgeGroup_45-49,Yes,98
2022-08-20,AgeGroup_50-54,No,142
2022-08-20,AgeGroup_50-54,Yes,128
2022-08-20,AgeGroup_55-59,No,105
2022-08-20,AgeGroup_55-59,Yes,122
2022-08-20,AgeGroup_60-64,No,94
2022-08-20,AgeGroup_60-64,Yes,102
2022-08-20,AgeGroup_65-69,No,72
2022-08-20,AgeGroup_65-69,Yes,118
2022-08-20,AgeGroup_70+,No,176
2022-08-20,AgeGroup_70+,Yes,414
2022-08-20,AgeGroup_None,Yes,1
2022-08-21,AgeGroup_0-19,No,486
2022-08-21,AgeGroup_0-19,Yes,512
2022-08-21,AgeGroup_20-24,No,137
2022-08-21,AgeGroup_20-24,Yes,156
2022-08-21,AgeGroup_25-29,No,181
2022-08-21,AgeGroup_25-29,Yes,228
2022-08-21,AgeGroup_30-34,No,208
2022-08-21,AgeGroup_30-34,Yes,240
2022-08-21,AgeGroup_35-39,No,211
2022-08-21,AgeGroup_35-39,Yes,265
2022-08-21,AgeGroup_40-44,No,186
2022-08-21,AgeGroup_40-44,Yes,233
2022-08-21,AgeGroup_45-49,No,158
2022-08-21,AgeGroup_45-49,Yes,178
2022-08-21,AgeGroup_50-54,No,137
2022-08-21,AgeGroup_50-54,Yes,191
2022-08-21,AgeGroup_55-59,No,106
2022-08-21,AgeGroup_55-59,Yes,223
2022-08-21,AgeGroup_60-64,No,118
2022-08-21,AgeGroup_60-64,Yes,188
2022-08-21,AgeGroup_65-69,No,87
2022-08-21,AgeGroup_65-69,Yes,170
2022-08-21,AgeGroup_70+,No,209
2022-08-21,AgeGroup_70+,Yes,465
2022-08-22,AgeGroup_0-19,No,879
2022-08-22,AgeGroup_0-19,Yes,465
2022-08-22,AgeGroup_20-24,No,288
2022-08-22,AgeGroup_20-24,Yes,119
2022-08-22,AgeGroup_25-29,No,307
2022-08-22,AgeGroup_25-29,Yes,194
2022-08-22,AgeGroup_30-34,No,340
2022-08-22,AgeGroup_30-34,Yes,204
2022-08-22,AgeGroup_35-39,No,282
2022-08-22,AgeGroup_35-39,Yes,235
2022-08-22,AgeGroup_40-44,No,290
2022-08-22,AgeGroup_40-44,Yes,174
2022-08-22,AgeGroup_45-49,No,242
2022-08-22,AgeGroup_45-49,Yes,181
2022-08-22,AgeGroup_50-54,No,203
2022-08-22,AgeGroup_50-54,Yes,171
2022-08-22,AgeGroup_55-59,No,172
2022-08-22,AgeGroup_55-59,Yes,171
2022-08-22,AgeGroup_60-64,No,158
2022-08-22,AgeGroup_60-64,Yes,162
2022-08-22,AgeGroup_65-69,No,106
2022-08-22,AgeGroup_65-69,Yes,137
2022-08-22,AgeGroup_70+,No,219
2022-08-22,AgeGroup_70+,Yes,419
2022-08-23,AgeGroup_0-19,No,833
2022-08-23,AgeGroup_0-19,Yes,567
2022-08-23,AgeGroup_20-24,No,253
2022-08-23,AgeGroup_20-24,Yes,175
2022-08-23,AgeGroup_25-29,No,255
2022-08-23,AgeGroup_25-29,Yes,236
2022-08-23,AgeGroup_30-34,No,294
2022-08-23,AgeGroup_30-34,Yes,296
2022-08-23,AgeGroup_35-39,No,258
2022-08-23,AgeGroup_35-39,Yes,254
2022-08-23,AgeGroup_40-44,No,221
2022-08-23,AgeGroup_40-44,Yes,217
2022-08-23,AgeGroup_45-49,No,201
2022-08-23,AgeGroup_45-49,Yes,195
2022-08-23,AgeGroup_50-54,No,193
2022-08-23,AgeGroup_50-54,Yes,238
2022-08-23,AgeGroup_55-59,No,128
2022-08-23,AgeGroup_55-59,Yes,231
2022-08-23,AgeGroup_60-64,No,92
2022-08-23,AgeGroup_60-64,Yes,217
2022-08-23,AgeGroup_65-69,No,91
2022-08-23,AgeGroup_65-69,Yes,193
2022-08-23,AgeGroup_70+,No,189
2022-08-23,AgeGroup_70+,Yes,531
2022-08-23,AgeGroup_None,Yes,1
2022-08-24,AgeGroup_0-19,No,748
2022-08-24,AgeGroup_0-19,Yes,452
2022-08-24,AgeGroup_20-24,No,247
2022-08-24,AgeGroup_20-24,Yes,162
2022-08-24,AgeGroup_25-29,No,244
2022-08-24,AgeGroup_25-29,Yes,209
2022-08-24,AgeGroup_30-34,No,261
2022-08-24,AgeGroup_30-34,Yes,258
2022-08-24,AgeGroup_35-39,No,293
2022-08-24,AgeGroup_35-39,Yes,218
2022-08-24,AgeGroup_40-44,No,241
2022-08-24,AgeGroup_40-44,Yes,190
2022-08-24,AgeGroup_45-49,No,207
2022-08-24,AgeGroup_45-49,Yes,187
2022-08-24,AgeGroup_50-54,No,156
2022-08-24,AgeGroup_50-54,Yes,199
2022-08-24,AgeGroup_55-59,No,126
2022-08-24,AgeGroup_55-59,Yes,192
2022-08-24,AgeGroup_60-64,No,104
2022-08-24,AgeGroup_60-64,Yes,217
2022-08-24,AgeGroup_65-69,No,104
2022-08-24,AgeGroup_65-69,Yes,195
2022-08-24,AgeGroup_70+,No,191
2022-08-24,AgeGroup_70+,Yes,540
2022-08-25,AgeGroup_0-19,No,613
2022-08-25,AgeGroup_0-19,Yes,371
2022-08-25,AgeGroup_20-24,No,215
2022-08-25,AgeGroup_20-24,Yes,148
2022-08-25,AgeGroup_25-29,No,263
2022-08-25,AgeGroup_25-29,Yes,189
2022-08-25,AgeGroup_30-34,No,244
2022-08-25,AgeGroup_30-34,Yes,208
2022-08-25,AgeGroup_35-39,No,239
2022-08-25,AgeGroup_35-39,Yes,214
2022-08-25,AgeGroup_40-44,No,234
2022-08-25,AgeGroup_40-44,Yes,177
2022-08-25,AgeGroup_45-49,No,195
2022-08-25,AgeGroup_45-49,Yes,162
2022-08-25,AgeGroup_50-54,No,141
2022-08-25,AgeGroup_50-54,Yes,175
2022-08-25,AgeGroup_55-59,No,114
2022-08-25,AgeGroup_55-59,Yes,167
2022-08-25,AgeGroup_60-64,No,93
2022-08-25,AgeGroup_60-64,Yes,156
2022-08-25,AgeGroup_65-69,No,76
2022-08-25,AgeGroup_65-69,Yes,145
2022-08-25,AgeGroup_70+,No,173
2022-08-25,AgeGroup_70+,Yes,395
2022-08-26,AgeGroup_0-19,No,537
2022-08-26,AgeGroup_0-19,Yes,349
2022-08-26,AgeGroup_20-24,No,170
2022-08-26,AgeGroup_20-24,Yes,119
2022-08-26,AgeGroup_25-29,No,182
2022-08-26,AgeGroup_25-29,Yes,166
2022-08-26,AgeGroup_30-34,No,266
2022-08-26,AgeGroup_30-34,Yes,194
2022-08-26,AgeGroup_35-39,No,229
2022-08-26,AgeGroup_35-39,Yes,212
2022-08-26,AgeGroup_40-44,No,179
2022-08-26,AgeGroup_40-44,Yes,148
2022-08-26,AgeGroup_45-49,No,173
2022-08-26,AgeGroup_45-49,Yes,126
2022-08-26,AgeGroup_50-54,No,138
2022-08-26,AgeGroup_50-54,Yes,149
2022-08-26,AgeGroup_55-59,No,94
2022-08-26,AgeGroup_55-59,Yes,130
2022-08-26,AgeGroup_60-64,No,106
2022-08-26,AgeGroup_60-64,Yes,153
2022-08-26,AgeGroup_65-69,No,76
2022-08-26,AgeGroup_65-69,Yes,147
2022-08-26,AgeGroup_70+,No,174
2022-08-26,AgeGroup_70+,Yes,456
2022-08-27,AgeGroup_0-19,No,395
2022-08-27,AgeGroup_0-19,Yes,275
2022-08-27,AgeGroup_20-24,No,127
2022-08-27,AgeGroup_20-24,Yes,101
2022-08-27,AgeGroup_25-29,No,163
2022-08-27,AgeGroup_25-29,Yes,139
2022-08-27,AgeGroup_30-34,No,155
2022-08-27,AgeGroup_30-34,Yes,162
2022-08-27,AgeGroup_35-39,No,171
2022-08-27,AgeGroup_35-39,Yes,148
2022-08-27,AgeGroup_40-44,No,135
2022-08-27,AgeGroup_40-44,Yes,149
2022-08-27,AgeGroup_45-49,No,130
2022-08-27,AgeGroup_45-49,Yes,126
2022-08-27,AgeGroup_50-54,No,108
2022-08-27,AgeGroup_50-54,Yes,125
2022-08-27,AgeGroup_55-59,No,81
2022-08-27,AgeGroup_55-59,Yes,110
2022-08-27,AgeGroup_60-64,No,87
2022-08-27,AgeGroup_60-64,Yes,150
2022-08-27,AgeGroup_65-69,No,55
2022-08-27,AgeGroup_65-69,Yes,120
2022-08-27,AgeGroup_70+,No,172
2022-08-27,AgeGroup_70+,Yes,414
2022-08-28,AgeGroup_0-19,No,370
2022-08-28,AgeGroup_0-19,Yes,256
2022-08-28,AgeGroup_20-24,No,129
2022-08-28,AgeGroup_20-24,Yes,91
2022-08-28,AgeGroup_25-29,No,162
2022-08-28,AgeGroup_25-29,Yes,100
2022-08-28,AgeGroup_30-34,No,138
2022-08-28,AgeGroup_30-34,Yes,123
2022-08-28,AgeGroup_35-39,No,169
2022-08-28,AgeGroup_35-39,Yes,129
2022-08-28,AgeGroup_40-44,No,148
2022-08-28,AgeGroup_40-44,Yes,89
2022-08-28,AgeGroup_45-49,No,127
2022-08-28,AgeGroup_45-49,Yes,89
2022-08-28,AgeGroup_50-54,No,119
2022-08-28,AgeGroup_50-54,Yes,109
2022-08-28,AgeGroup_55-59,No,90
2022-08-28,AgeGroup_55-59,Yes,125
2022-08-28,AgeGroup_60-64,No,80
2022-08-28,AgeGroup_60-64,Yes,102
2022-08-28,AgeGroup_65-69,No,62
2022-08-28,AgeGroup_65-69,Yes,97
2022-08-28,AgeGroup_70+,No,132
2022-08-28,AgeGroup_70+,Yes,345
2022-08-29,AgeGroup_0-19,No,681
2022-08-29,AgeGroup_0-19,Yes,332
2022-08-29,AgeGroup_20-24,No,196
2022-08-29,AgeGroup_20-24,Yes,108
2022-08-29,AgeGroup_25-29,No,277
2022-08-29,AgeGroup_25-29,Yes,124
2022-08-29,AgeGroup_30-34,No,274
2022-08-29,AgeGroup_30-34,Yes,169
2022-08-29,AgeGroup_35-39,No,264
2022-08-29,AgeGroup_35-39,Yes,145
2022-08-29,AgeGroup_40-44,No,228
2022-08-29,AgeGroup_40-44,Yes,146
2022-08-29,AgeGroup_45-49,No,203
2022-08-29,AgeGroup_45-49,Yes,152
2022-08-29,AgeGroup_50-54,No,152
2022-08-29,AgeGroup_50-54,Yes,137
2022-08-29,AgeGroup_55-59,No,134
2022-08-29,AgeGroup_55-59,Yes,156
2022-08-29,AgeGroup_60-64,No,103
2022-08-29,AgeGroup_60-64,Yes,139
2022-08-29,AgeGroup_65-69,No,77
2022-08-29,AgeGroup_65-69,Yes,125
2022-08-29,AgeGroup_70+,No,181
2022-08-29,AgeGroup_70+,Yes,383
2022-08-30,AgeGroup_0-19,No,580
2022-08-30,AgeGroup_0-19,Yes,408
2022-08-30,AgeGroup_20-24,No,214
2022-08-30,AgeGroup_20-24,Yes,162
2022-08-30,AgeGroup_25-29,No,237
2022-08-30,AgeGroup_25-29,Yes,173
2022-08-30,AgeGroup_30-34,No,217
2022-08-30,AgeGroup_30-34,Yes,201
2022-08-30,AgeGroup_35-39,No,222
2022-08-30,AgeGroup_35-39,Yes,216
2022-08-30,AgeGroup_40-44,No,192
2022-08-30,AgeGroup_40-44,Yes,185
2022-08-30,AgeGroup_45-49,No,171
2022-08-30,AgeGroup_45-49,Yes,199
2022-08-30,AgeGroup_50-54,No,147
2022-08-30,AgeGroup_50-54,Yes,173
2022-08-30,AgeGroup_55-59,No,155
2022-08-30,AgeGroup_55-59,Yes,189
2022-08-30,AgeGroup_60-64,No,95
2022-08-30,AgeGroup_60-64,Yes,172
2022-08-30,AgeGroup_65-69,No,78
2022-08-30,AgeGroup_65-69,Yes,175
2022-08-30,AgeGroup_70+,No,143
2022-08-30,AgeGroup_70+,Yes,534
2022-08-31,AgeGroup_0-19,No,485
2022-08-31,AgeGroup_0-19,Yes,313
2022-08-31,AgeGroup_20-24,No,211
2022-08-31,AgeGroup_20-24,Yes,120
2022-08-31,AgeGroup_25-29,No,231
2022-08-31,AgeGroup_25-29,Yes,169
2022-08-31,AgeGroup_30-34,No,224
2022-08-31,AgeGroup_30-34,Yes,163
2022-08-31,AgeGroup_35-39,No,208
2022-08-31,AgeGroup_35-39,Yes,164
2022-08-31,AgeGroup_40-44,No,204
2022-08-31,AgeGroup_40-44,Yes,174
2022-08-31,AgeGroup_45-49,No,179
2022-08-31,AgeGroup_45-49,Yes,137
2022-08-31,AgeGroup_50-54,No,145
2022-08-31,AgeGroup_50-54,Yes,145
2022-08-31,AgeGroup_55-59,No,105
2022-08-31,AgeGroup_55-59,Yes,156
2022-08-31,AgeGroup_60-64,No,68
2022-08-31,AgeGroup_60-64,Yes,133
2022-08-31,AgeGroup_65-69,No,65
2022-08-31,AgeGroup_65-69,Yes,108
2022-08-31,AgeGroup_70+,No,127
2022-08-31,AgeGroup_70+,Yes,424
2022-09-01,AgeGroup_0-19,No,473
2022-09-01,AgeGroup_0-19,Yes,260
2022-09-01,AgeGroup_20-24,No,204
2022-09-01,AgeGroup_20-24,Yes,113
2022-09-01,AgeGroup_25-29,No,190
2022-09-01,AgeGroup_25-29,Yes,140
2022-09-01,AgeGroup_30-34,No,220
2022-09-01,AgeGroup_30-34,Yes,155
2022-09-01,AgeGroup_35-39,No,186
2022-09-01,AgeGroup_35-39,Yes,140
2022-09-01,AgeGroup_40-44,No,161
2022-09-01,AgeGroup_40-44,Yes,119
2022-09-01,AgeGroup_45-49,No,144
2022-09-01,AgeGroup_45-49,Yes,118
2022-09-01,AgeGroup_50-54,No,139
2022-09-01,AgeGroup_50-54,Yes,121
2022-09-01,AgeGroup_55-59,No,103
2022-09-01,AgeGroup_55-59,Yes,132
2022-09-01,AgeGroup_60-64,No,81
2022-09-01,AgeGroup_60-64,Yes,148
2022-09-01,AgeGroup_65-69,No,48
2022-09-01,AgeGroup_65-69,Yes,104
2022-09-01,AgeGroup_70+,No,124
2022-09-01,AgeGroup_70+,Yes,375
2022-09-02,AgeGroup_0-19,No,351
2022-09-02,AgeGroup_0-19,Yes,232
2022-09-02,AgeGroup_20-24,No,165
2022-09-02,AgeGroup_20-24,Yes,94
2022-09-02,AgeGroup_25-29,No,168
2022-09-02,AgeGroup_25-29,Yes,95
2022-09-02,AgeGroup_30-34,No,182
2022-09-02,AgeGroup_30-34,Yes,121
2022-09-02,AgeGroup_35-39,No,175
2022-09-02,AgeGroup_35-39,Yes,153
2022-09-02,AgeGroup_40-44,No,134
2022-09-02,AgeGroup_40-44,Yes,109
2022-09-02,AgeGroup_45-49,No,118
2022-09-02,AgeGroup_45-49,Yes,112
2022-09-02,AgeGroup_50-54,No,114
2022-09-02,AgeGroup_50-54,Yes,111
2022-09-02,AgeGroup_55-59,No,95
2022-09-02,AgeGroup_55-59,Yes,118
2022-09-02,AgeGroup_60-64,No,84
2022-09-02,AgeGroup_60-64,Yes,117
2022-09-02,AgeGroup_65-69,No,61
2022-09-02,AgeGroup_65-69,Yes,111
2022-09-02,AgeGroup_70+,No,124
2022-09-02,AgeGroup_70+,Yes,296
2022-09-02,AgeGroup_None,Yes,1
2022-09-03,AgeGroup_0-19,No,281
2022-09-03,AgeGroup_0-19,Yes,203
2022-09-03,AgeGroup_20-24,No,123
2022-09-03,AgeGroup_20-24,Yes,65
2022-09-03,AgeGroup_25-29,No,121
2022-09-03,AgeGroup_25-29,Yes,74
2022-09-03,AgeGroup_30-34,No,128
2022-09-03,AgeGroup_30-34,Yes,89
2022-09-03,AgeGroup_35-39,No,122
2022-09-03,AgeGroup_35-39,Yes,91
2022-09-03,AgeGroup_40-44,No,116
2022-09-03,AgeGroup_40-44,Yes,82
2022-09-03,AgeGroup_45-49,No,91
2022-09-03,AgeGroup_45-49,Yes,67
2022-09-03,AgeGroup_50-54,No,92
2022-09-03,AgeGroup_50-54,Yes,89
2022-09-03,AgeGroup_55-59,No,69
2022-09-03,AgeGroup_55-59,Yes,83
2022-09-03,AgeGroup_60-64,No,58
2022-09-03,AgeGroup_60-64,Yes,84
2022-09-03,AgeGroup_65-69,No,52
2022-09-03,AgeGroup_65-69,Yes,93
2022-09-03,AgeGroup_70+,No,88
2022-09-03,AgeGroup_70+,Yes,260
2022-09-04,AgeGroup_0-19,No,268
2022-09-04,AgeGroup_0-19,Yes,154
2022-09-04,AgeGroup_20-24,No,102
2022-09-04,AgeGroup_20-24,Yes,57
2022-09-04,AgeGroup_25-29,No,114
2022-09-04,AgeGroup_25-29,Yes,71
2022-09-04,AgeGroup_30-34,No,124
2022-09-04,AgeGroup_30-34,Yes,77
2022-09-04,AgeGroup_35-39,No,122
2022-09-04,AgeGroup_35-39,Yes,89
2022-09-04,AgeGroup_40-44,No,113
2022-09-04,AgeGroup_40-44,Yes,80
2022-09-04,AgeGroup_45-49,No,105
2022-09-04,AgeGroup_45-49,Yes,61
2022-09-04,AgeGroup_50-54,No,87
2022-09-04,AgeGroup_50-54,Yes,66
2022-09-04,AgeGroup_55-59,No,59
2022-09-04,AgeGroup_55-59,Yes,73
2022-09-04,AgeGroup_60-64,No,60
2022-09-04,AgeGroup_60-64,Yes,91
2022-09-04,AgeGroup_65-69,No,51
2022-09-04,AgeGroup_65-69,Yes,59
2022-09-04,AgeGroup_70+,No,106
2022-09-04,AgeGroup_70+,Yes,203
2022-09-05,AgeGroup_0-19,No,498
2022-09-05,AgeGroup_0-19,Yes,215
2022-09-05,AgeGroup_20-24,No,174
2022-09-05,AgeGroup_20-24,Yes,68
2022-09-05,AgeGroup_25-29,No,200
2022-09-05,AgeGroup_25-29,Yes,84
2022-09-05,AgeGroup_30-34,No,220
2022-09-05,AgeGroup_30-34,Yes,88
2022-09-05,AgeGroup_35-39,No,194
2022-09-05,AgeGroup_35-39,Yes,102
2022-09-05,AgeGroup_40-44,No,178
2022-09-05,AgeGroup_40-44,Yes,104
2022-09-05,AgeGroup_45-49,No,146
2022-09-05,AgeGroup_45-49,Yes,77
2022-09-05,AgeGroup_50-54,No,130
2022-09-05,AgeGroup_50-54,Yes,90
2022-09-05,AgeGroup_55-59,No,87
2022-09-05,AgeGroup_55-59,Yes,111
2022-09-05,AgeGroup_60-64,No,83
2022-09-05,AgeGroup_60-64,Yes,95
2022-09-05,AgeGroup_65-69,No,57
2022-09-05,AgeGroup_65-69,Yes,81
2022-09-05,AgeGroup_70+,No,115
2022-09-05,AgeGroup_70+,Yes,238
2022-09-06,AgeGroup_0-19,No,417
2022-09-06,AgeGroup_0-19,Yes,272
2022-09-06,AgeGroup_20-24,No,172
2022-09-06,AgeGroup_20-24,Yes,87
2022-09-06,AgeGroup_25-29,No,194
2022-09-06,AgeGroup_25-29,Yes,121
